 0.00000000000000000e+00 1.34900000000000003e-02
 1.00000000000000002e-02 1.34900000000000003e-02
 1.00000000000000002e-02 2.63369999999999993e-02
 2.00000000000000004e-02 2.63369999999999993e-02
 2.00000000000000004e-02 3.10870000000000000e-02
 2.99999999999999989e-02 3.10870000000000000e-02
 2.99999999999999989e-02 3.09029999999999999e-02
 4.00000000000000008e-02 3.09029999999999999e-02
 4.00000000000000008e-02 2.78599999999999993e-02
 5.00000000000000028e-02 2.78599999999999993e-02
 5.00000000000000028e-02 2.57140000000000007e-02
 5.99999999999999978e-02 2.57140000000000007e-02
 5.99999999999999978e-02 2.48960000000000015e-02
 7.00000000000000067e-02 2.48960000000000015e-02
 7.00000000000000067e-02 2.31290000000000003e-02
 8.00000000000000017e-02 2.31290000000000003e-02
 8.00000000000000017e-02 2.25859999999999984e-02
 8.99999999999999967e-02 2.25859999999999984e-02
 8.99999999999999967e-02 2.21060000000000006e-02
 1.00000000000000006e-01 2.21060000000000006e-02
 1.00000000000000006e-01 2.23029999999999999e-02
 1.10000000000000001e-01 2.23029999999999999e-02
 1.10000000000000001e-01 2.27620000000000010e-02
 1.19999999999999996e-01 2.27620000000000010e-02
 1.19999999999999996e-01 2.31309999999999988e-02
 1.30000000000000004e-01 2.31309999999999988e-02
 1.30000000000000004e-01 2.39909999999999984e-02
 1.40000000000000013e-01 2.39909999999999984e-02
 1.40000000000000013e-01 2.42269999999999985e-02
 1.49999999999999994e-01 2.42269999999999985e-02
 1.49999999999999994e-01 2.42939999999999996e-02
 1.60000000000000003e-01 2.42939999999999996e-02
 1.60000000000000003e-01 2.44440000000000004e-02
 1.70000000000000012e-01 2.44440000000000004e-02
 1.70000000000000012e-01 2.34739999999999983e-02
 1.79999999999999993e-01 2.34739999999999983e-02
 1.79999999999999993e-01 2.05609999999999994e-02
 1.90000000000000002e-01 2.05609999999999994e-02
 1.90000000000000002e-01 1.47880000000000008e-02
 2.00000000000000011e-01 1.47880000000000008e-02
 2.00000000000000011e-01 9.94100000000000018e-03
 2.09999999999999992e-01 9.94100000000000018e-03
 2.09999999999999992e-01 9.38300000000000071e-03
 2.20000000000000001e-01 9.38300000000000071e-03
 2.20000000000000001e-01 9.30300000000000051e-03
 2.30000000000000010e-01 9.30300000000000051e-03
 2.30000000000000010e-01 9.50800000000000083e-03
 2.39999999999999991e-01 9.50800000000000083e-03
 2.39999999999999991e-01 9.50600000000000056e-03
 2.50000000000000000e-01 9.50600000000000056e-03
 2.50000000000000000e-01 9.41099999999999923e-03
 2.60000000000000009e-01 9.41099999999999923e-03
 2.60000000000000009e-01 9.34899999999999967e-03
 2.70000000000000018e-01 9.34899999999999967e-03
 2.70000000000000018e-01 8.48499999999999949e-03
 2.80000000000000027e-01 8.48499999999999949e-03
 2.80000000000000027e-01 7.90000000000000077e-03
 2.89999999999999980e-01 7.90000000000000077e-03
 2.89999999999999980e-01 7.63600000000000043e-03
 2.99999999999999989e-01 7.63600000000000043e-03
 2.99999999999999989e-01 7.42299999999999991e-03
 3.09999999999999998e-01 7.42299999999999991e-03
 3.09999999999999998e-01 7.27600000000000035e-03
 3.20000000000000007e-01 7.27600000000000035e-03
 3.20000000000000007e-01 6.79000000000000003e-03
 3.30000000000000016e-01 6.79000000000000003e-03
 3.30000000000000016e-01 6.04500000000000003e-03
 3.40000000000000024e-01 6.04500000000000003e-03
 3.40000000000000024e-01 5.14899999999999993e-03
 3.49999999999999978e-01 5.14899999999999993e-03
 3.49999999999999978e-01 4.75300000000000028e-03
 3.59999999999999987e-01 4.75300000000000028e-03
 3.59999999999999987e-01 4.53299999999999970e-03
 3.69999999999999996e-01 4.53299999999999970e-03
 3.69999999999999996e-01 4.38700000000000027e-03
 3.80000000000000004e-01 4.38700000000000027e-03
 3.80000000000000004e-01 4.20900000000000007e-03
 3.90000000000000013e-01 4.20900000000000007e-03
 3.90000000000000013e-01 3.90399999999999992e-03
 4.00000000000000022e-01 3.90399999999999992e-03
