 0.00000000000000000e+00 6.03669999999999971e-02
 1.00000000000000002e-02 6.03669999999999971e-02
 1.00000000000000002e-02 5.26640000000000025e-02
 2.00000000000000004e-02 5.26640000000000025e-02
 2.00000000000000004e-02 4.63270000000000001e-02
 2.99999999999999989e-02 4.63270000000000001e-02
 2.99999999999999989e-02 4.62499999999999994e-02
 4.00000000000000008e-02 4.62499999999999994e-02
 4.00000000000000008e-02 4.87449999999999967e-02
 5.00000000000000028e-02 4.87449999999999967e-02
 5.00000000000000028e-02 4.52130000000000032e-02
 5.99999999999999978e-02 4.52130000000000032e-02
 5.99999999999999978e-02 1.97149999999999999e-02
 7.00000000000000067e-02 1.97149999999999999e-02
 7.00000000000000067e-02 1.61530000000000007e-02
 8.00000000000000017e-02 1.61530000000000007e-02
 8.00000000000000017e-02 1.59690000000000006e-02
 8.99999999999999967e-02 1.59690000000000006e-02
 8.99999999999999967e-02 1.28859999999999999e-02
 1.00000000000000006e-01 1.28859999999999999e-02
 1.00000000000000006e-01 1.07989999999999996e-02
 1.10000000000000001e-01 1.07989999999999996e-02
 1.10000000000000001e-01 1.11999999999999999e-02
 1.19999999999999996e-01 1.11999999999999999e-02
 1.19999999999999996e-01 1.09339999999999993e-02
 1.30000000000000004e-01 1.09339999999999993e-02
 1.30000000000000004e-01 1.10049999999999992e-02
 1.40000000000000013e-01 1.10049999999999992e-02
 1.40000000000000013e-01 1.12630000000000004e-02
 1.49999999999999994e-01 1.12630000000000004e-02
 1.49999999999999994e-01 1.14990000000000005e-02
 1.60000000000000003e-01 1.14990000000000005e-02
 1.60000000000000003e-01 1.11880000000000000e-02
 1.70000000000000012e-01 1.11880000000000000e-02
 1.70000000000000012e-01 1.10039999999999999e-02
 1.79999999999999993e-01 1.10039999999999999e-02
 1.79999999999999993e-01 1.02950000000000003e-02
 1.90000000000000002e-01 1.02950000000000003e-02
 1.90000000000000002e-01 8.92300000000000038e-03
 2.00000000000000011e-01 8.92300000000000038e-03
 2.00000000000000011e-01 9.00300000000000059e-03
 2.09999999999999992e-01 9.00300000000000059e-03
 2.09999999999999992e-01 9.13699999999999929e-03
 2.20000000000000001e-01 9.13699999999999929e-03
 2.20000000000000001e-01 9.16999999999999933e-03
 2.30000000000000010e-01 9.16999999999999933e-03
 2.30000000000000010e-01 9.33999999999999934e-03
 2.39999999999999991e-01 9.33999999999999934e-03
 2.39999999999999991e-01 9.08600000000000033e-03
 2.50000000000000000e-01 9.08600000000000033e-03
 2.50000000000000000e-01 8.87100000000000041e-03
 2.60000000000000009e-01 8.87100000000000041e-03
 2.60000000000000009e-01 8.83300000000000057e-03
 2.70000000000000018e-01 8.83300000000000057e-03
 2.70000000000000018e-01 8.83100000000000031e-03
 2.80000000000000027e-01 8.83100000000000031e-03
 2.80000000000000027e-01 8.85500000000000002e-03
 2.89999999999999980e-01 8.85500000000000002e-03
 2.89999999999999980e-01 8.65100000000000070e-03
 2.99999999999999989e-01 8.65100000000000070e-03
 2.99999999999999989e-01 8.20000000000000069e-03
 3.09999999999999998e-01 8.20000000000000069e-03
 3.09999999999999998e-01 7.40199999999999973e-03
 3.20000000000000007e-01 7.40199999999999973e-03
 3.20000000000000007e-01 5.88200000000000008e-03
 3.30000000000000016e-01 5.88200000000000008e-03
 3.30000000000000016e-01 5.03599999999999968e-03
 3.40000000000000024e-01 5.03599999999999968e-03
 3.40000000000000024e-01 4.80699999999999964e-03
 3.49999999999999978e-01 4.80699999999999964e-03
 3.49999999999999978e-01 4.61999999999999997e-03
 3.59999999999999987e-01 4.61999999999999997e-03
 3.59999999999999987e-01 4.76099999999999961e-03
 3.69999999999999996e-01 4.76099999999999961e-03
 3.69999999999999996e-01 4.68399999999999980e-03
 3.80000000000000004e-01 4.68399999999999980e-03
 3.80000000000000004e-01 4.70199999999999958e-03
 3.90000000000000013e-01 4.70199999999999958e-03
 3.90000000000000013e-01 4.62499999999999977e-03
 4.00000000000000022e-01 4.62499999999999977e-03
 4.00000000000000022e-01 4.47700000000000008e-03
 4.09999999999999976e-01 4.47700000000000008e-03
 4.09999999999999976e-01 4.22499999999999959e-03
 4.19999999999999984e-01 4.22499999999999959e-03
 4.19999999999999984e-01 3.87300000000000014e-03
 4.29999999999999993e-01 3.87300000000000014e-03
 4.29999999999999993e-01 3.73999999999999983e-03
 4.40000000000000002e-01 3.73999999999999983e-03
 4.40000000000000002e-01 3.59800000000000007e-03
 4.50000000000000011e-01 3.59800000000000007e-03
 4.50000000000000011e-01 3.73999999999999983e-03
 4.60000000000000020e-01 3.73999999999999983e-03
 4.60000000000000020e-01 3.78299999999999990e-03
 4.69999999999999973e-01 3.78299999999999990e-03
 4.69999999999999973e-01 3.91999999999999987e-03
 4.79999999999999982e-01 3.91999999999999987e-03
 4.79999999999999982e-01 3.89799999999999999e-03
 4.89999999999999991e-01 3.89799999999999999e-03
 4.89999999999999991e-01 3.93500000000000013e-03
 5.00000000000000000e-01 3.93500000000000013e-03
 5.00000000000000000e-01 3.95999999999999998e-03
 5.10000000000000009e-01 3.95999999999999998e-03
 5.10000000000000009e-01 4.17399999999999976e-03
 5.20000000000000018e-01 4.17399999999999976e-03
 5.20000000000000018e-01 4.20500000000000040e-03
 5.30000000000000027e-01 4.20500000000000040e-03
 5.30000000000000027e-01 4.39499999999999960e-03
 5.40000000000000036e-01 4.39499999999999960e-03
 5.40000000000000036e-01 4.52099999999999985e-03
 5.50000000000000044e-01 4.52099999999999985e-03
 5.50000000000000044e-01 4.90599999999999977e-03
 5.60000000000000053e-01 4.90599999999999977e-03
 5.60000000000000053e-01 5.08500000000000011e-03
 5.69999999999999951e-01 5.08500000000000011e-03
 5.69999999999999951e-01 5.62499999999999979e-03
 5.79999999999999960e-01 5.62499999999999979e-03
 5.79999999999999960e-01 6.06700000000000034e-03
 5.89999999999999969e-01 6.06700000000000034e-03
 5.89999999999999969e-01 6.99099999999999982e-03
 5.99999999999999978e-01 6.99099999999999982e-03
 5.99999999999999978e-01 7.35200000000000003e-03
 6.09999999999999987e-01 7.35200000000000003e-03
 6.09999999999999987e-01 7.75200000000000021e-03
 6.19999999999999996e-01 7.75200000000000021e-03
 6.19999999999999996e-01 7.98399999999999978e-03
 6.30000000000000004e-01 7.98399999999999978e-03
 6.30000000000000004e-01 8.72000000000000032e-03
 6.40000000000000013e-01 8.72000000000000032e-03
 6.40000000000000013e-01 9.28499999999999985e-03
 6.50000000000000022e-01 9.28499999999999985e-03
 6.50000000000000022e-01 1.02920000000000008e-02
 6.60000000000000031e-01 1.02920000000000008e-02
 6.60000000000000031e-01 1.14459999999999996e-02
 6.70000000000000040e-01 1.14459999999999996e-02
 6.70000000000000040e-01 1.26770000000000008e-02
 6.80000000000000049e-01 1.26770000000000008e-02
 6.80000000000000049e-01 1.35860000000000009e-02
 6.89999999999999947e-01 1.35860000000000009e-02
 6.89999999999999947e-01 1.48459999999999998e-02
 6.99999999999999956e-01 1.48459999999999998e-02
 6.99999999999999956e-01 1.66549999999999997e-02
 7.09999999999999964e-01 1.66549999999999997e-02
