  5.000000e+00
  9.7656250000e-09   9.7656250000e-09   3.050882e+30   1.069846e+28
  9.7656250000e-09   2.3730468750e-06   6.781405e+30   1.595029e+28
  9.7656250000e-09   3.0517578125e-05   9.376392e+30   1.875541e+28
  9.7656250000e-09   1.6413085937e-04   1.150468e+31   2.077523e+28
  9.7656250000e-09   5.7665039063e-04   1.323372e+31   2.228177e+28
  9.7656250000e-09   1.5727636719e-03   1.439237e+31   2.323672e+28
  9.7656250000e-09   3.6259082031e-03   1.480080e+31   2.356413e+28
  9.7656250000e-09   7.4157714844e-03   1.411692e+31   2.301329e+28
  9.7656250000e-09   1.3865791016e-02   1.259234e+31   2.173512e+28
  9.7656250000e-09   2.4180654297e-02   1.032337e+31   1.967975e+28
  9.7656250000e-09   3.9883798828e-02   7.298302e+30   1.654701e+28
  9.7656250000e-09   6.2854912109e-02   4.373811e+30   1.280969e+28
  9.7656250000e-09   9.5367431641e-02   2.118870e+30   8.915811e+27
  9.7656250000e-09   1.4012604492e-01   7.602632e+29   5.340608e+27
  9.7656250000e-09   2.0030418945e-01   1.895687e+29   2.666810e+27
  9.7656250000e-09   2.7958155273e-01   2.678648e+28   1.002459e+27
  9.7656250000e-09   3.8218157227e-01   2.401029e+27   3.001286e+26
  9.7656250000e-09   5.1290893555e-01   0.000000e+00   0.000000e+00
  9.7656250000e-09   6.7718708008e-01   0.000000e+00   0.000000e+00
  9.7656250000e-09   8.8109569336e-01   0.000000e+00   0.000000e+00
  2.3730468750e-06   9.7656250000e-09   6.582720e+30   1.571489e+28
  2.3730468750e-06   2.3730468750e-06   1.463397e+31   2.343094e+28
  2.3730468750e-06   3.0517578125e-05   2.024956e+31   2.756237e+28
  2.3730468750e-06   1.6413085937e-04   2.491161e+31   3.057100e+28
  2.3730468750e-06   5.7665039063e-04   2.853034e+31   3.271614e+28
  2.3730468750e-06   1.5727636719e-03   3.104515e+31   3.412759e+28
  2.3730468750e-06   3.6259082031e-03   3.185448e+31   3.456957e+28
  2.3730468750e-06   7.4157714844e-03   3.055737e+31   3.385842e+28
  2.3730468750e-06   1.3865791016e-02   2.722264e+31   3.195757e+28
  2.3730468750e-06   2.4180654297e-02   2.239398e+31   2.898507e+28
  2.3730468750e-06   3.9883798828e-02   1.571031e+31   2.427733e+28
  2.3730468750e-06   6.2854912109e-02   9.411019e+30   1.879001e+28
  2.3730468750e-06   9.5367431641e-02   4.594819e+30   1.312934e+28
  2.3730468750e-06   1.4012604492e-01   1.634200e+30   7.829992e+27
  2.3730468750e-06   2.0030418945e-01   4.002590e+29   3.875067e+27
  2.3730468750e-06   2.7958155273e-01   5.841253e+28   1.480341e+27
  2.3730468750e-06   3.8218157227e-01   5.965056e+27   4.730597e+26
  2.3730468750e-06   5.1290893555e-01   0.000000e+00   0.000000e+00
  2.3730468750e-06   6.7718708008e-01   0.000000e+00   0.000000e+00
  2.3730468750e-06   8.8109569336e-01   0.000000e+00   0.000000e+00
  3.0517578125e-05   9.7656250000e-09   9.197553e+30   1.857568e+28
  3.0517578125e-05   2.3730468750e-06   2.044562e+31   2.769548e+28
  3.0517578125e-05   3.0517578125e-05   2.826964e+31   3.256633e+28
  3.0517578125e-05   1.6413085937e-04   3.480966e+31   3.613754e+28
  3.0517578125e-05   5.7665039063e-04   3.983790e+31   3.865956e+28
  3.0517578125e-05   1.5727636719e-03   4.331133e+31   4.030969e+28
  3.0517578125e-05   3.6259082031e-03   4.443726e+31   4.083028e+28
  3.0517578125e-05   7.4157714844e-03   4.259196e+31   3.997353e+28
  3.0517578125e-05   1.3865791016e-02   3.792098e+31   3.771798e+28
  3.0517578125e-05   2.4180654297e-02   3.118524e+31   3.420450e+28
  3.0517578125e-05   3.9883798828e-02   2.196247e+31   2.870445e+28
  3.0517578125e-05   6.2854912109e-02   1.316176e+31   2.222111e+28
  3.0517578125e-05   9.5367431641e-02   6.414048e+30   1.551225e+28
  3.0517578125e-05   1.4012604492e-01   2.311178e+30   9.311622e+27
  3.0517578125e-05   2.0030418945e-01   5.625910e+29   4.594149e+27
  3.0517578125e-05   2.7958155273e-01   8.077210e+28   1.740762e+27
  3.0517578125e-05   3.8218157227e-01   6.490281e+27   4.934469e+26
  3.0517578125e-05   5.1290893555e-01   0.000000e+00   0.000000e+00
  3.0517578125e-05   6.7718708008e-01   0.000000e+00   0.000000e+00
  3.0517578125e-05   8.8109569336e-01   0.000000e+00   0.000000e+00
  1.6413085937e-04   9.7656250000e-09   1.143332e+31   2.071071e+28
  1.6413085937e-04   2.3730468750e-06   2.532830e+31   3.082561e+28
  1.6413085937e-04   3.0517578125e-05   3.503123e+31   3.625237e+28
  1.6413085937e-04   1.6413085937e-04   4.304279e+31   4.018453e+28
  1.6413085937e-04   5.7665039063e-04   4.940462e+31   4.305191e+28
  1.6413085937e-04   1.5727636719e-03   5.377104e+31   4.491412e+28
  1.6413085937e-04   3.6259082031e-03   5.526830e+31   4.553515e+28
  1.6413085937e-04   7.4157714844e-03   5.275529e+31   4.448788e+28
  1.6413085937e-04   1.3865791016e-02   4.711261e+31   4.204141e+28
  1.6413085937e-04   2.4180654297e-02   3.865258e+31   3.808009e+28
  1.6413085937e-04   3.9883798828e-02   2.723892e+31   3.196713e+28
  1.6413085937e-04   6.2854912109e-02   1.631533e+31   2.474039e+28
